lang_name,count,year
Welsh,6,1915
Sanskrit,22,1915
Egyptian,5,1915
Gaelic,7,1915
Vietnamese,2,1915
Chinese,7,1915
Galician,1,1915
Ojibwe,2,1915
Danish,3,1915
Menominee,1,1915
Catalan,1,1915
Ottoman Turkish,2,1915
Hungarian,4,1915
Etruscan,2,1915
Taíno,6,1915
Lower Sorbian,1,1915
Serbo-Croatian,2,1915
Dakota,2,1915
Opata,1,1915
Phoenician,1,1915
Hindi,9,1915
Breton,5,1915
Balti,3,1915
Mohegan-Pequot,1,1915
Avar,1,1915
Scots,4,1915
Gaulish,2,1915
Polish,5,1915
Proto-Sino-Tibetan,4,1915
Choctaw,2,1915
Miami,2,1915
Punic,1,1915
Urartian,1,1915
Wyandot,1,1915
Old Breton,2,1915
Old Occitan,3,1915
Norwegian,2,1915
Punjabi,1,1915
Lakota,1,1915
Quechua,3,1915
Plains Apache,1,1915
Proto-Nuclear Polynesian,2,1915
Algonquin,2,1915
Ute,1,1915
Provençal,1,1915
Occitan,1,1915
Gothic,2,1915
Proto-Mixe-Zoque,1,1915
Semitic,4,1915
Old Turkic,2,1915
Caribbean Hindustani,1,1915
Old Median,1,1915
Elamite,1,1915
Mohawk,1,1915
Lombardic,4,1915
Navajo,2,1915
Sinhalese,1,1915
Lombard,1,1915
Powhatan,1,1915
Proto-Hurro-Urartian,1,1915
Proto-Ugric,1,1915
Picard,2,1915
Aramaic,1,1915
Omaha-Ponca,1,1915
Translingual,1,1915
Finnish,1,1915
Proto-Albanian,1,1915
Proto-Eastern Malayo-Polynesian,1,1915
Old Tagalog,1,1915
Kongo,1,1915
Samoan,1,1915
Malay,1,1915
Bengali,1,1915
Demotic,1,1915
Azerbaijani,1,1915
Venetian,1,1915
Turkish,2,1915
Hawaiian,1,1915
Czech,1,1915
Bambara,1,1915
Bulgarian,1,1915
Proto-Basque,1,1915
Kiowa,1,1915
Proto-Algonquian,1,1915
Proto-Mongolic,1,1915
Luganda,1,1915
English,1747,1916
German,2290,1916
Norse,103,1916
Latin,2180,1916
Greek,427,1916
Anglo-Norman,327,1916
Arabic,37,1916
French,817,1916
Itali,383,1916
Celtic,74,1916
Moore,1,1916
Potawatomi,3,1916
Japanese,15,1916
Proto-Tibeto-Burman,1,1916
Oscan,1,1916
Iranian,11,1916
Proto-Turkic,7,1916
Dutch,95,1916
Persian,17,1916
Irish,47,1916
Classical Nahuatl,4,1916
Cornish,1,1916
Norman,1,1916
Gaelic,5,1916
Armenian,2,1916
Basque,4,1916
Hebrew,58,1916
Laurentian,2,1916
Old Tupi,2,1916
Frankish,67,1916
Slavic,15,1916
Old Welsh,1,1916
Khoekhoe,1,1916
Unami,3,1916
Nahuatl,1,1916
Akkadian,8,1916
Swedish,4,1916
Proto-Hellenic,68,1916
Sumerian,11,1916
Russian,13,1916
Venetian,1,1916
Spanish,37,1916
Serbo-Croatian,2,1916
Proto-Brythonic,6,1916
Mandarin,3,1916
Seneca,1,1916
Min Nan,1,1916
Sanskrit,18,1916
Korean,3,1916
Ottoman Turkish,2,1916
Taíno,7,1916
Saxon,8,1916
Danish,4,1916
Balti,5,1916
Proto-Scythian,1,1916
Egyptian,4,1916
Bulgarian,2,1916
Breton,2,1916
Menominee,1,1916
Urartian,2,1916
Etruscan,3,1916
Czech,3,1916
Chinese,7,1916
Galician,1,1916
Romanian,3,1916
Gothic,3,1916
Phoenician,5,1916
Mohegan-Pequot,1,1916
Punjabi,1,1916
Portuguese,12,1916
Choctaw,1,1916
Vietnamese,2,1916
Polish,7,1916
Caddo,1,1916
Miami,1,1916
Lakota,1,1916
Avar,1,1916
Norwegian,5,1916
Gaulish,2,1916
Saterland Frisian,3,1916
Proto-Austronesian,3,1916
Elamite,1,1916
Semitic,3,1916
Old Polish,1,1916
Hindi,4,1916
Proto-Sino-Tibetan,5,1916
Ojibwe,3,1916
Quechua,4,1916
Punic,2,1916
Caribbean Hindustani,1,1916
Welsh,4,1916
Luwian,1,1916
Marathi,1,1916
Mundari,2,1916
Aramaic,3,1916
Provençal,1,1916
Catalan,1,1916
Livonian,1,1916
Lombardic,3,1916
Narragansett,1,1916
Scots,3,1916
Dharug,1,1916
Proto-Mixe-Zoque,2,1916
Algonquin,1,1916
Plains Apache,1,1916
Purepecha,1,1916
Old Median,1,1916
Cantonese,1,1916
Proto-Dravidian,1,1916
Kumeyaay,1,1916
Ndonga,1,1916
Lushootseed,1,1916
Kannada,1,1916
Tamil,1,1916
Swahili,1,1916
Manchu,1,1916
Old Occitan,3,1916
Telugu,1,1916
Opata,1,1916
Sicilian,1,1916
Old Turkic,2,1916
Pictish,1,1916
Old Breton,1,1916
Powhatan,1,1916
Dakota,2,1916
Hungarian,2,1916
Ukrainian,2,1916
Proto-Malayo-Polynesian,1,1916
Hawaiian,1,1916
Proto-Siouan,1,1916
Maori,1,1916
Kansa,1,1916
Mohawk,1,1916
Proto-Nuclear Polynesian,1,1916
Belarusian,1,1916
Finnish,1,1916
Cree,1,1916
Samoan,1,1916
Proto-Ugric,1,1916
Wyandot,1,1916
Northern Sotho,1,1916
English,1803,1917
German,2267,1917
Norse,84,1917
Latin,2241,1917
French,756,1917
Anglo-Norman,335,1917
Itali,395,1917
Arabic,40,1917
Greek,416,1917
Celtic,61,1917
Japanese,15,1917
Moore,1,1917
Dutch,90,1917
Hebrew,63,1917
Proto-Tibeto-Burman,1,1917
Persian,16,1917
Norman,2,1917
Oscan,1,1917
Old Tupi,2,1917
Swedish,5,1917
Irish,53,1917
Proto-Hellenic,62,1917
Iranian,9,1917
Potawatomi,1,1917
Mandarin,3,1917
Frankish,56,1917
Akkadian,8,1917
Old Welsh,2,1917
Laurentian,2,1917
Classical Nahuatl,1,1917
Welsh,6,1917
Proto-Brythonic,6,1917
Proto-Turkic,7,1917
Russian,19,1917
Cornish,1,1917
Khoekhoe,1,1917
Armenian,1,1917
Unami,2,1917
Livonian,1,1917
Min Nan,1,1917
Sumerian,12,1917
Nahuatl,2,1917
Basque,7,1917
Saxon,8,1917
Korean,3,1917
Chinese,10,1917
Sanskrit,21,1917
Breton,2,1917
Slavic,13,1917
Spanish,27,1917
Portuguese,8,1917
Vietnamese,2,1917
Seneca,1,1917
Balti,3,1917
Ottoman Turkish,1,1917
Gaelic,8,1917
Ute,1,1917
Semitic,5,1917
Hindi,5,1917
Avar,1,1917
Algonquin,4,1917
Serbo-Croatian,4,1917
Urartian,1,1917
Polish,6,1917
Proto-Sino-Tibetan,5,1917
Caribbean Hindustani,1,1917
Gaulish,3,1917
Lakota,2,1917
Dakota,2,1917
Old Polish,2,1917
Lombardic,3,1917
Taíno,8,1917
Danish,9,1917
Czech,3,1917
Phoenician,7,1917
Gothic,3,1917
Hungarian,3,1917
Etruscan,1,1917
Old Occitan,2,1917
Old Breton,1,1917
Proto-Scythian,1,1917
Mundari,2,1917
Egyptian,4,1917
Azerbaijani,1,1917
Romanian,2,1917
Hawaiian,3,1917
Lower Sorbian,1,1917
Mohegan-Pequot,1,1917
Aramaic,1,1917
Menominee,1,1917
Romani,1,1917
Saterland Frisian,1,1917
Proto-Eastern Malayo-Polynesian,1,1917
Ojibwe,4,1917
Punic,1,1917
Picard,2,1917
Punjabi,1,1917
Miami,1,1917
Choctaw,2,1917
Iberian,1,1917
Norwegian,5,1917
Malay,1,1917
Galician,1,1917
Oneida,1,1917
Mohawk,1,1917
Tibetan,1,1917
Proto-Albanian,1,1917
Wyandot,1,1917
Scots,5,1917
Quechua,2,1917
Catalan,2,1917
West Flemish,1,1917
Dharug,1,1917
Powhatan,1,1917
Proto-Mixe-Zoque,1,1917
Uyghur,1,1917
Burmese,1,1917
Ukrainian,1,1917
Finnish,1,1917
Lushootseed,1,1917
Old Median,1,1917
Mongolian,1,1917
Proto-Finnic,1,1917
Proto-Nuclear Polynesian,2,1917
Proto-Japonic,1,1917
Khmer,1,1917
Malayalam,2,1917
Proto-Dravidian,1,1917
Marathi,1,1917
Proto-Siouan,1,1917
Plains Apache,1,1917
Omaha-Ponca,1,1917
Bambara,1,1917
English,1703,1918
German,2155,1918
Norse,79,1918
French,703,1918
Latin,2033,1918
Anglo-Norman,297,1918
Greek,367,1918
Arabic,35,1918
Moore,1,1918
Itali,340,1918
Japanese,13,1918
Celtic,65,1918
Swedish,4,1918
Dutch,89,1918
Oscan,1,1918
Proto-Tibeto-Burman,1,1918
Irish,36,1918
Potawatomi,2,1918
Russian,17,1918
Saxon,7,1918
Persian,10,1918
Norman,1,1918
Proto-Hellenic,64,1918
Old Tupi,2,1918
Cornish,1,1918
Laurentian,2,1918
Proto-Brythonic,3,1918
Iranian,13,1918
Breton,3,1918
Hebrew,65,1918
Unami,3,1918
Akkadian,6,1918
Sanskrit,14,1918
Mandarin,4,1918
Armenian,1,1918
Seneca,2,1918
Frankish,62,1918
Slavic,9,1918
Proto-Turkic,7,1918
Classical Nahuatl,3,1918
Min Nan,1,1918
Gaelic,6,1918
Catalan,3,1918
Old Welsh,1,1918
Nahuatl,1,1918
Chinese,7,1918
Sumerian,10,1918
Semitic,3,1918
Spanish,34,1918
Serbo-Croatian,2,1918
Taíno,7,1918
Ottoman Turkish,1,1918
Khoekhoe,1,1918
Vietnamese,3,1918
Urartian,2,1918
Balti,2,1918
Manchu,1,1918
Caribbean Hindustani,1,1918
Portuguese,5,1918
Polish,3,1918
Scots,6,1918
Punjabi,1,1918
Dakota,2,1918
Basque,4,1918
Danish,8,1918
Quechua,3,1918
Avar,1,1918
Pali,1,1918
Ojibwe,3,1918
Miami,1,1918
Hungarian,1,1918
Etruscan,2,1918
Hindi,4,1918
Proto-Sino-Tibetan,4,1918
Old Breton,1,1918
Wyandot,1,1918
Welsh,3,1918
Algonquin,2,1918
Old Polish,1,1918
Old Occitan,3,1918
Hawaiian,1,1918
Proto-Nuclear Polynesian,2,1918
Proto-Mongolic,2,1918
Plains Apache,1,1918
Caddo,1,1918
Aramaic,3,1918
Mundari,2,1918
Lakota,1,1918
Old Church Slavonic,1,1918
Omaha-Ponca,1,1918
Iberian,1,1918
Romanian,2,1918
Czech,1,1918
Gothic,1,1918
Saterland Frisian,1,1918
Choctaw,1,1918
Bulgarian,3,1918
Livonian,1,1918
Gaulish,2,1918
Mohawk,1,1918
Korean,3,1918
Malay,3,1918
Norwegian,2,1918
Proto-Arawak,1,1918
Proto-Algonquian,1,1918
Proto-Scythian,1,1918
Lombardic,4,1918
Powhatan,1,1918
Narragansett,1,1918
Menominee,1,1918
Proto-Ugric,1,1918
Navajo,1,1918
Phoenician,1,1918
Lushootseed,1,1918
Picard,1,1918
Tamil,1,1918
Marshallese,1,1918
Javanese,1,1918
Provençal,2,1918
Egyptian,1,1918
Ukrainian,1,1918
Yiddish,1,1918
Proto-Basque,1,1918
English,1636,1919
German,2018,1919
Norse,66,1919
Latin,2090,1919
French,708,1919
Anglo-Norman,302,1919
Itali,358,1919
Arabic,24,1919
Greek,363,1919
Proto-Hellenic,56,1919
Japanese,12,1919
Celtic,67,1919
Moore,1,1919
Swedish,4,1919
Irish,48,1919
Oscan,1,1919
Russian,22,1919
Proto-Tibeto-Burman,1,1919
Dutch,81,1919
Persian,11,1919
Cornish,1,1919
Potawatomi,1,1919
Norman,1,1919
Hebrew,55,1919
Slavic,9,1919
Min Nan,1,1919
Nahuatl,1,1919
Armenian,1,1919
Old Tupi,2,1919
Serbo-Croatian,3,1919
Frankish,48,1919
Unami,2,1919
Iranian,8,1919
Gaulish,2,1919
Classical Nahuatl,2,1919
Seneca,1,1919
Czech,4,1919
Danish,7,1919
Mandarin,2,1919
Old Polish,1,1919
Laurentian,2,1919
Ottoman Turkish,2,1919
Chinese,9,1919
Proto-Turkic,7,1919
Akkadian,7,1919
Sumerian,9,1919
Saxon,7,1919
Spanish,19,1919
Old Welsh,2,1919
Urartian,2,1919
Livonian,1,1919
Vietnamese,2,1919
Scots,7,1919
Proto-Brythonic,4,1919
Breton,1,1919
Taíno,5,1919
Old Church Slavonic,1,1919
Basque,6,1919
Hungarian,1,1919
Sanskrit,23,1919
Proto-Albanian,1,1919
Hindi,4,1919
Polish,4,1919
Portuguese,6,1919
Balti,3,1919
Khoekhoe,1,1919
Thracian,1,1919
Choctaw,1,1919
Quechua,5,1919
Omaha-Ponca,1,1919
Dakota,2,1919
Avar,2,1919
Gaelic,2,1919
Semitic,5,1919
Iberian,1,1919
Plains Apache,1,1919
Proto-Scythian,2,1919
Venetian,1,1919
Narragansett,1,1919
Luwian,1,1919
Lakota,1,1919
Miami,1,1919
Lombardic,2,1919
Proto-Nahuan,2,1919
Algonquin,3,1919
Powhatan,1,1919
Komi-Permyak,1,1919
Punjabi,1,1919
Proto-Sino-Tibetan,4,1919
Munsee,1,1919
Phoenician,3,1919
Welsh,4,1919
Lower Sorbian,1,1919
Azerbaijani,1,1919
Proto-Mongolic,1,1919
Ute,1,1919
Mohegan-Pequot,1,1919
Menominee,1,1919
Halkomelem,1,1919
Ojibwe,4,1919
Cree,1,1919
Etruscan,2,1919
Cantonese,2,1919
Lushootseed,1,1919
Gothic,2,1919
Proto-Finnic,1,1919
Norwegian,2,1919
Central Sama,1,1919
Old Breton,1,1919
Proto-Japonic,1,1919
Egyptian,2,1919
Wyandot,1,1919
Proto-Dravidian,1,1919
Bulgarian,1,1919
Malay,1,1919
Mundari,1,1919
Saterland Frisian,1,1919
Urdu,1,1919
Bengali,1,1919
Caribbean Hindustani,1,1919
Classical Syriac,1,1919
Afrikaans,1,1919
Khmer,1,1919
Neapolitan,1,1919
Gamilaraay,1,1919
Aramaic,1,1919
Picard,1,1919
Ukrainian,1,1919
Old Armenian,1,1919
Catalan,1,1919
Kansa,1,1919
Old Occitan,1,1919
English,2151,1920
German,2630,1920
Arabic,52,1920
Norse,105,1920
Latin,2491,1920
Greek,497,1920
Anglo-Norman,368,1920
Itali,428,1920
French,932,1920
Dutch,112,1920
Potawatomi,2,1920
Moore,1,1920
Celtic,83,1920
Swedish,6,1920
Russian,26,1920
Old Tupi,2,1920
Hebrew,88,1920
Proto-Tibeto-Burman,1,1920
Classical Nahuatl,5,1920
Nahuatl,2,1920
Iranian,16,1920
Oscan,1,1920
Norman,2,1920
Irish,77,1920
Persian,15,1920
Unami,3,1920
Cornish,2,1920
Seneca,1,1920
Japanese,22,1920
Frankish,74,1920
Proto-Hellenic,77,1920
Laurentian,2,1920
Serbo-Croatian,3,1920
Min Nan,1,1920
Khoekhoe,1,1920
Mandarin,4,1920
Slavic,17,1920
Akkadian,8,1920
Taíno,8,1920
Old Church Slavonic,1,1920
Basque,7,1920
Armenian,1,1920
Mohegan-Pequot,2,1920
Proto-Turkic,6,1920
Sanskrit,26,1920
Proto-Brythonic,7,1920
Danish,6,1920
Dakota,3,1920
Spanish,39,1920
Gaelic,8,1920
Urartian,2,1920
Omaha-Ponca,1,1920
Old Welsh,2,1920
Mohawk,1,1920
Choctaw,2,1920
Old Breton,1,1920
Portuguese,8,1920
Balti,5,1920
Hindi,5,1920
Saxon,9,1920
Miami,3,1920
Phoenician,5,1920
Avar,1,1920
Czech,5,1920
Old Occitan,5,1920
Vietnamese,2,1920
Chinese,7,1920
Sumerian,7,1920
Ojibwe,5,1920
Lakota,1,1920
Caribbean Hindustani,1,1920
Provençal,1,1920
Proto-Scythian,1,1920
Livonian,1,1920
Ute,1,1920
Polish,7,1920
Old Polish,1,1920
Menominee,1,1920
Hungarian,4,1920
Lombardic,5,1920
Egyptian,4,1920
Quechua,6,1920
Manchu,1,1920
Wyandot,1,1920
Plains Apache,1,1920
Algonquin,4,1920
Proto-Sino-Tibetan,5,1920
Zazaki,1,1920
Latvian,1,1920
Punjabi,1,1920
Gothic,4,1920
Elamite,1,1920
Lushootseed,1,1920
Marathi,1,1920
Kipchak,1,1920
Bengali,1,1920
Iberian,1,1920
Proto-Albanian,1,1920
Hawaiian,2,1920
West Flemish,1,1920
Semitic,4,1920
Halkomelem,1,1920
Welsh,7,1920
Scots,9,1920
Narragansett,1,1920
Bulgarian,1,1920
Kumeyaay,1,1920
Opata,1,1920
Etruscan,2,1920
Kansa,1,1920
Gaulish,2,1920
Luwian,1,1920
Ottoman Turkish,2,1920
Aramaic,4,1920
Mundari,2,1920
Powhatan,1,1920
Catalan,2,1920
Saterland Frisian,2,1920
Khmer,3,1920
Venetian,1,1920
Azerbaijani,1,1920
Proto-Nuclear Polynesian,2,1920
Lower Sorbian,1,1920
Korean,3,1920
Urdu,3,1920
Neapolitan,2,1920
Malecite-Passamaquoddy,1,1920
Romanian,2,1920
Sogdian,1,1920
Onondaga,2,1920
Uzbek,1,1920
Breton,1,1920
Buryat,1,1920
Proto-Eastern Malayo-Polynesian,2,1920
Proto-Austronesian,1,1920
Proto-Mongolic,1,1920
Norwegian,3,1920
Oneida,1,1920
Pictish,1,1920
Mi'kmaq,1,1920
Galician,1,1920
Coptic,1,1920
Malay,1,1920
Cantonese,1,1920
Ukrainian,1,1920
Yiddish,2,1920
Translingual,1,1920
Manx,1,1920
Punic,1,1920
English,2140,1921
German,2618,1921
Norse,106,1921
Arabic,41,1921
Latin,2569,1921
Greek,480,1921
Anglo-Norman,389,1921
Itali,422,1921
French,941,1921
Celtic,85,1921
Dutch,114,1921
Potawatomi,2,1921
Old Tupi,2,1921
Moore,1,1921
Norman,1,1921
Proto-Tibeto-Burman,1,1921
Swedish,9,1921
Iranian,18,1921
Japanese,22,1921
Seneca,2,1921
Russian,18,1921
Min Nan,1,1921
Persian,15,1921
Laurentian,2,1921
Frankish,78,1921
Unami,4,1921
Oscan,1,1921
Proto-Hellenic,76,1921
Irish,77,1921
Hebrew,80,1921
Slavic,12,1921
Armenian,1,1921
Mandarin,4,1921
Taíno,7,1921
Proto-Brythonic,8,1921
Old Church Slavonic,2,1921
Akkadian,8,1921
Classical Nahuatl,4,1921
Old Welsh,2,1921
Proto-Turkic,6,1921
Khoekhoe,1,1921
Balti,4,1921
Cornish,1,1921
Nahuatl,1,1921
Sumerian,9,1921
Sanskrit,23,1921
Chinese,9,1921
Spanish,37,1921
Wyandot,1,1921
Lombardic,8,1921
Urartian,2,1921
Gaelic,9,1921
Mohawk,1,1921
Dakota,2,1921
Saxon,9,1921
Vietnamese,1,1921
Menominee,1,1921
Polish,6,1921
Latvian,1,1921
Ojibwe,3,1921
Caribbean Hindustani,1,1921
Etruscan,2,1921
Mohegan-Pequot,2,1921
Avar,1,1921
Gaulish,1,1921
Miami,2,1921
Serbo-Croatian,3,1921
Phoenician,3,1921
Danish,5,1921
Livonian,1,1921
Omaha-Ponca,1,1921
Aramaic,4,1921
Walloon,1,1921
Ute,1,1921
Algonquin,2,1921
Catalan,1,1921
Breton,1,1921
Portuguese,9,1921
Romanian,1,1921
Hindi,5,1921
Czech,6,1921
Lakota,1,1921
Choctaw,2,1921
Old Occitan,2,1921
Provençal,1,1921
Old Polish,1,1921
Proto-Sino-Tibetan,4,1921
Egyptian,4,1921
Ottoman Turkish,2,1921
Quechua,3,1921
Punjabi,1,1921
Scots,7,1921
Venetic,1,1921
Hawaiian,2,1921
Korean,1,1921
Basque,5,1921
Halkomelem,1,1921
Marathi,1,1921
Welsh,7,1921
Kansa,1,1921
Gothic,4,1921
Mundari,2,1921
Proto-Algonquian,5,1921
Old Breton,1,1921
Caddo,1,1921
Pictish,1,1921
Occitan,1,1921
Luganda,1,1921
Mandingo,1,1921
Kongo,1,1921
Semitic,4,1921
Narragansett,1,1921
Venetian,1,1921
Javanese,1,1921
Proto-Nuclear Polynesian,2,1921
Azerbaijani,1,1921
Translingual,1,1921
Old Turkic,1,1921
Guugu Yimidhirr,2,1921
Picard,2,1921
Gamilaraay,1,1921
Maori,2,1921
Yiddish,1,1921
Punic,2,1921
Creek,1,1921
Lombard,1,1921
Proto-Albanian,1,1921
Proto-Eastern Malayo-Polynesian,2,1921
Hungarian,2,1921
Norwegian,1,1921
Bactrian,1,1921
Iberian,1,1921
Zazaki,1,1921
Proto-Scythian,1,1921
Powhatan,1,1921
Saterland Frisian,1,1921
Dharug,1,1921
Manx,1,1921
Turkish,1,1921
Proto-Mixe-Zoque,1,1921
Plains Apache,1,1921
Bulgarian,1,1921
Cree,1,1921
Vandalic,1,1921
Bengali,1,1921
Proto-Mongolic,1,1921
English,2437,1922
German,2885,1922
Norse,124,1922
Arabic,55,1922
Latin,2760,1922
Greek,559,1922
Anglo-Norman,400,1922
Itali,460,1922
Dutch,132,1922
Celtic,90,1922
French,1018,1922
Potawatomi,3,1922
Moore,1,1922
Old Tupi,2,1922
Proto-Tibeto-Burman,1,1922
Unami,4,1922
Persian,19,1922
Norman,1,1922
Min Nan,1,1922
Japanese,27,1922
Hebrew,94,1922
Frankish,80,1922
Proto-Hellenic,73,1922
Iranian,16,1922
Swedish,7,1922
Akkadian,10,1922
Oscan,1,1922
Laurentian,2,1922
Russian,32,1922
Seneca,2,1922
Proto-Turkic,7,1922
Mandarin,7,1922
Spanish,41,1922
Proto-Brythonic,8,1922
Taíno,11,1922
Armenian,2,1922
Sanskrit,30,1922
Irish,92,1922
Nahuatl,4,1922
Old Church Slavonic,1,1922
Slavic,13,1922
Old Breton,2,1922
Khoekhoe,1,1922
Saxon,9,1922
Algonquin,4,1922
Chinese,9,1922
Old Welsh,1,1922
Balti,4,1922
Classical Nahuatl,4,1922
Sumerian,10,1922
Dakota,3,1922
Phoenician,11,1922
Portuguese,16,1922
Quechua,3,1922
Gaelic,11,1922
Lakota,2,1922
Egyptian,8,1922
Proto-Malayo-Polynesian,3,1922
Wyandot,1,1922
Menominee,1,1922
Cornish,1,1922
Danish,9,1922
Omaha-Ponca,1,1922
Hindi,4,1922
Choctaw,2,1922
Avar,1,1922
Vietnamese,2,1922
Gaulish,3,1922
Caribbean Hindustani,1,1922
Mohegan-Pequot,1,1922
Plains Apache,1,1922
Semitic,9,1922
Serbo-Croatian,1,1922
Old Occitan,4,1922
Catalan,6,1922
Basque,5,1922
Ojibwe,6,1922
Czech,2,1922
Aramaic,4,1922
Mohawk,1,1922
Gothic,3,1922
Miami,2,1922
Etruscan,3,1922
Proto-Sino-Tibetan,5,1922
Gujarati,1,1922
Polish,4,1922
Scots,7,1922
Hawaiian,4,1922
Bengali,1,1922
Picard,3,1922
Welsh,6,1922
Provençal,1,1922
Marathi,1,1922
Saterland Frisian,2,1922
Urartian,2,1922
Bulgarian,1,1922
Mundari,1,1922
Ukrainian,2,1922
Venetian,1,1922
Punjabi,1,1922
Navajo,1,1922
Lombardic,2,1922
Narragansett,1,1922
Translingual,1,1922
Uyghur,1,1922
Urdu,2,1922
Hungarian,4,1922
Proto-Nuclear Polynesian,1,1922
Dharug,1,1922
Marshallese,1,1922
Proto-Tungusic,1,1922
Elamite,1,1922
Latvian,1,1922
Pictish,1,1922
Burmese,1,1922
West Flemish,2,1922
Yiddish,2,1922
Samoan,1,1922
Mongolian,1,1922
Transalpine Gaulish,1,1922
Proto-Basque,1,1922
Malay,3,1922
Korean,2,1922
Maori,2,1922
Swabian,1,1922
Luwian,1,1922
Zulu,1,1922
Old Armenian,1,1922
Old Turkic,1,1922
Proto-Ugric,1,1922
Livonian,1,1922
Zazaki,1,1922
Norwegian,1,1922
Neapolitan,1,1922
Sotho,1,1922
Khmer,2,1922
Proto-Hurro-Urartian,1,1922
Old Median,1,1922
Manchu,2,1922
Breton,1,1922
Aymara,1,1922
Cree,1,1922
Powhatan,1,1922
Proto-Finnic,1,1922
Middle Welsh,1,1922
Halkomelem,1,1922
Ottoman Turkish,2,1922
Cantonese,2,1922
Cayuga,1,1922
Proto-Scythian,1,1922
Proto-Austronesian,1,1922
Proto-Mongolic,1,1922
Waray-Waray,1,1922
Lower Sorbian,1,1922
Azerbaijani,2,1922
Kongo,1,1922
Swahili,1,1922
Sicel,1,1922
Northern Paiute,1,1922
Ute,1,1922
Iberian,1,1922
Fijian,2,1922
Kannada,1,1922
Old Polish,1,1922
English,2011,1923
German,2504,1923
Norse,108,1923
Latin,2391,1923
Arabic,45,1923
Anglo-Norman,333,1923
Celtic,72,1923
Itali,388,1923
Japanese,17,1923
French,880,1923
Greek,479,1923
Potawatomi,3,1923
Norman,1,1923
Moore,1,1923
Proto-Tibeto-Burman,1,1923
Old Tupi,3,1923
Persian,17,1923
Iranian,12,1923
Proto-Hellenic,76,1923
Dutch,109,1923
Proto-Turkic,5,1923
Hebrew,69,1923
Oscan,1,1923
Slavic,11,1923
Swedish,8,1923
Laurentian,2,1923
Frankish,69,1923
Akkadian,8,1923
Classical Nahuatl,3,1923
Seneca,2,1923
Spanish,41,1923
Mandarin,7,1923
Proto-Brythonic,8,1923
Russian,19,1923
Armenian,1,1923
Khoekhoe,1,1923
Gaulish,2,1923
Irish,65,1923
Danish,5,1923
Nahuatl,2,1923
Sanskrit,28,1923
Mohegan-Pequot,1,1923
Urartian,2,1923
Gaelic,8,1923
Korean,3,1923
Quechua,6,1923
Portuguese,10,1923
Sumerian,9,1923
Old Breton,1,1923
Old Church Slavonic,1,1923
Balti,4,1923
Chinese,7,1923
Menominee,1,1923
Unami,3,1923
Old Welsh,5,1923
Cornish,1,1923
Egyptian,7,1923
Hawaiian,2,1923
Saxon,8,1923
Serbo-Croatian,2,1923
Dakota,2,1923
Min Nan,1,1923
Hindi,3,1923
Taíno,7,1923
Algonquin,2,1923
Old Turkic,1,1923
Mohawk,1,1923
Punic,2,1923
Vietnamese,3,1923
Kumeyaay,1,1923
Lombardic,4,1923
Hungarian,3,1923
Avar,1,1923
Ojibwe,3,1923
Etruscan,3,1923
Proto-Mongolic,1,1923
Phoenician,9,1923
Caribbean Hindustani,1,1923
Proto-Sino-Tibetan,3,1923
Scots,4,1923
Wyandot,1,1923
Choctaw,3,1923
Provençal,1,1923
Semitic,5,1923
Proto-Nuclear Polynesian,2,1923
Miami,1,1923
Ottoman Turkish,2,1923
Picard,3,1923
Polish,8,1923
Bulgarian,1,1923
Uyghur,2,1923
Catalan,3,1923
Urdu,1,1923
Proto-Basque,1,1923
Saterland Frisian,1,1923
Oneida,1,1923
Czech,4,1923
Welsh,9,1923
Proto-Ugric,1,1923
Gujarati,1,1923
Livonian,1,1923
Basque,4,1923
Bengali,1,1923
Pictish,1,1923
Narragansett,1,1923
Aramaic,4,1923
Tlingit,1,1923
Translingual,1,1923
Malay,2,1923
Punjabi,2,1923
Gothic,4,1923
Ancient Ligurian,1,1923
Old Occitan,6,1923
Omaha-Ponca,1,1923
Ute,1,1923
Azerbaijani,1,1923
Burmese,2,1923
Breton,2,1923
Old Median,1,1923
Tamil,1,1923
Bambara,1,1923
Plains Apache,1,1923
Cebuano,1,1923
Yiddish,2,1923
Creek,1,1923
Kansa,1,1923
Manx,1,1923
Slovene,1,1923
Galician,1,1923
Pali,1,1923
Komi-Permyak,1,1923
West Flemish,1,1923
Norwegian,3,1923
Cantonese,1,1923
Kongo,1,1923
Proto-Austronesian,2,1923
Thai,1,1923
Caddo,1,1923
Lushootseed,1,1923
Javanese,1,1923
Lakota,1,1923
Opata,1,1923
Khmer,1,1923
Proto-Tungusic,1,1923
Tibetan,1,1923
Sicilian,1,1923
English,2003,1924
German,2511,1924
Norse,110,1924
Latin,2293,1924
Arabic,44,1924
Anglo-Norman,355,1924
Itali,403,1924
Japanese,26,1924
Celtic,85,1924
Greek,468,1924
French,841,1924
Potawatomi,2,1924
Moore,1,1924
Classical Nahuatl,4,1924
Norman,4,1924
Proto-Hellenic,61,1924
Dutch,105,1924
Persian,11,1924
Old Tupi,2,1924
Proto-Tibeto-Burman,1,1924
Iranian,13,1924
Nahuatl,3,1924
Oscan,1,1924
Akkadian,10,1924
Mandarin,4,1924
Swedish,6,1924
Seneca,1,1924
Hebrew,79,1924
Laurentian,2,1924
Russian,15,1924
Irish,64,1924
Frankish,65,1924
Proto-Turkic,5,1924
Old Church Slavonic,1,1924
